run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
2,680,growth,1,326,60,137,129,326,0.4202453987730061,0.3957055214723926,21.94478527607362,7154.0,19.41690230808375,-0.0245398773006134,-0.0450151823781019,-8.0,15.172406342863304,21.15465757159368,1.361751455864822e-20,21.15465757159368,0.4584917223125065,0.6305551248498321,0.3783330749098992
2,690,growth,1,309,54,135,120,309,0.4368932038834951,0.3883495145631068,22.870550161812297,7067.0,20.54246362976272,-0.0281553398058252,0.0057317505376624,-8.7,15.1858033238877,21.22183804681772,1.2051163013047471e-20,21.22183804681772,0.4582858027764661,0.6303634207517859,0.3782180524510715
2,700,growth,1,311,52,135,124,311,0.4340836012861736,0.3987138263665595,22.54662379421222,7012.0,20.268700308355104,-0.017684887459807,-0.0141657445975055,-5.5,15.04767538420257,21.461024983519525,1.4763824102298456e-20,21.461024983519525,0.4602815580703118,0.6324024649225165,0.3794414789535099
2,710,growth,1,310,49,140,121,310,0.4516129032258064,0.3903225806451613,22.506451612903227,6977.0,20.057260765567904,-0.0112903225806451,-0.0276822447007702,-3.5,15.044451448994298,21.691377996629285,1.4030516530933272e-20,21.691377996629285,0.460488601656484,0.6328290668418759,0.3796974401051255
2,720,growth,1,303,49,136,118,303,0.4488448844884488,0.3894389438943894,22.821782178217823,6915.0,20.512390596244988,-0.0204620462046204,-0.0008239229913591,-6.2,14.995930936076851,21.89754776592695,1.6576626162121245e-20,21.89754776592695,0.4607651652926752,0.6331805139142703,0.3799083083485622
2,730,growth,1,310,48,144,118,310,0.4645161290322581,0.3806451612903225,22.058064516129033,6838.0,19.900157725426457,-0.0248387096774193,-0.0149049857354933,-7.7,14.889699982058618,22.173031333185012,1.46836815355433e-20,22.173031333185012,0.4613661372619143,0.6341367538331105,0.3804820522998663
2,740,growth,1,301,49,145,107,301,0.4817275747508305,0.3554817275747508,22.51827242524917,6778.0,20.67261280807546,-0.0199335548172757,0.0177433755310666,-6.0,15.013174053838483,22.176403242092196,1.4662112759008852e-20,22.176403242092196,0.4593558762303381,0.6322885859195798,0.3793731515517479
2,750,growth,1,299,47,147,105,299,0.4916387959866221,0.3511705685618729,22.535117056856187,6738.0,20.50039354534851,-0.0133779264214046,-0.031049760926926,-4.0,15.07112907486217,22.24699484145761,1.4146131012176527e-20,22.24699484145761,0.4587249568873106,0.6318521303505119,0.3791112782103071
2,760,growth,1,288,47,141,100,288,0.4895833333333333,0.3472222222222222,23.270833333333332,6702.0,21.14693780077828,-0.0125,-0.0136456886927286,-3.6,15.182766020298004,22.23699578642845,1.4997645898324464e-20,22.23699578642845,0.457718674233087,0.6307832618568683,0.3784699571141209
2,770,growth,1,282,46,138,98,282,0.4893617021276595,0.3475177304964539,23.5531914893617,6642.0,21.667725718613212,-0.0212765957446808,0.0070853071009859,-6.0,15.176161752524951,22.241133764280494,7.448564230056188e-21,22.241133764280494,0.4574424448561043,0.6304745750639899,0.3782847450383939
