mcs,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_endothelial_volume,avg_vascular_volume,avg_endothelial_volume_growth_rate,avg_vascular_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2
63,14,14,16,48,78,0.20512820512820512,0.6153846153846154,19.46153846153846,1518.0,18.63560011448004,-0.24358974358974358,-0.30507948459723055,-19.0,13,13,0,1,12,103.38461538461539,103.38461538461539,0.9230769230769231,0.9230769230769231,3.406728815812713,25.376858588976738,2.77879036151214e-06,25.376858588976738,74.03185741717999,0.031499588463842744,74.03185741717999,13.969699951318594,0.031499588463842744
64,14,14,16,48,78,0.20512820512820512,0.6153846153846154,19.307692307692307,1506.0,18.330513098301033,-0.15384615384615385,-0.3050870161790114,-12.0,13,13,0,1,12,102.38461538461539,102.38461538461539,-1.0,-1.0,3.401955838243549,25.70468303714043,1.1657318513354474e-06,25.70468303714043,74.1911374605619,0.033485733118420916,74.1911374605619,14.125727250025822,0.033485733118420916
65,14,14,16,48,78,0.20512820512820512,0.6153846153846154,18.935897435897434,1477.0,18.025430239163914,-0.3717948717948718,-0.3050828591371194,-29.0,13,13,0,1,12,102.84615384615384,102.84615384615384,0.46153846153846156,0.46153846153846156,3.404808290207233,26.026264125720047,1.32783183226799e-06,26.026264125720047,74.44613764836238,0.03311340236989334,74.44613764836238,13.985953230124254,0.03311340236989334
66,14,14,16,48,78,0.20512820512820512,0.6153846153846154,18.705128205128204,1459.0,17.720348553779797,-0.23076923076923078,-0.30508168538411456,-18.0,13,13,0,1,12,102.76923076923077,102.76923076923077,-0.07692307692307693,-0.07692307692307693,3.414723528119234,26.524239388795998,1.4949552873623823e-06,26.524239388795998,74.13475975623497,0.044160410809126915,74.13475975623497,13.703144229375399,0.044160410809126915
67,14,14,15,49,78,0.19230769230769232,0.6282051282051282,18.423076923076923,1437.0,17.40881753579164,-0.28205128205128205,-0.311531017988156,-22.0,13,13,0,1,12,102.38461538461539,102.38461538461539,-0.38461538461538464,-0.38461538461538464,3.4444546011300425,27.020775905022255,1.6654186578167274e-06,27.020775905022255,74.42483344444862,0.043238768659088794,74.42483344444862,14.286106696495644,0.043238768659088794
68,14,14,15,49,78,0.19230769230769232,0.6282051282051282,18.17948717948718,1418.0,17.097289501092373,-0.24358974358974358,-0.3115280346992688,-19.0,13,13,0,1,12,102.6923076923077,102.6923076923077,0.3076923076923077,0.3076923076923077,3.454518674371334,27.555912179824634,1.8375428173801573e-06,27.555912179824634,74.27243394118089,0.04921275294719425,74.27243394118089,14.3200667821444,0.04921275294719425
69,14,14,15,48,77,0.19480519480519481,0.6233766233766234,18.01298701298701,1387.0,16.990771454650087,-0.38961038961038963,-0.3090802477551745,-31.0,13,13,0,1,12,102.38461538461539,102.38461538461539,-0.3076923076923077,-0.3076923076923077,3.520863504523968,28.253000616253196,1.9091311781952283e-05,28.253000616253196,74.22852794940655,0.055433628538874194,74.22852794940655,13.922436274014986,0.055433628538874194
70,14,14,15,45,74,0.20270270270270271,0.6081081081081081,18.527027027027028,1371.0,17.33768519839725,-0.17567567567567569,-0.3013607746845967,-16.0,13,13,0,1,12,102.07692307692308,102.07692307692308,-0.3076923076923077,-0.3076923076923077,3.6128101451070727,29.404944909182756,2.298129982022304e-06,29.404944909182756,74.07812734750601,0.060418955913449354,74.07812734750601,13.933500528335571,0.060418955913449354
71,14,14,15,43,72,0.20833333333333334,0.5972222222222222,18.75,1350.0,17.50954818725586,-0.2638888888888889,-0.2958504888746474,-21.0,13,13,0,1,12,101.84615384615384,101.84615384615384,-0.23076923076923078,-0.23076923076923078,3.6767792558918395,30.373580793539684,2.5434820588994052e-06,30.373580793539684,74.08865473820613,0.0634996565439416,74.08865473820613,13.984910488128662,0.0634996565439416
72,13,13,16,42,71,0.22535211267605634,0.5915492957746479,18.859154929577464,1339.0,17.611070176245462,-0.14084507042253522,-0.14509136576048084,-11.0,13,13,0,1,12,102.0,102.0,0.15384615384615385,0.15384615384615385,3.777502397836094,31.053273603949748,2.7585297794333802e-06,31.053273603949748,73.61287806584285,0.0708915254038472,73.61287806584285,14.242634039658766,0.0708915254038472
73,13,13,16,40,69,0.2318840579710145,0.5797101449275363,19.17391304347826,1323.0,17.972267150878906,-0.18840579710144928,-0.14926882757656817,-16.0,13,13,0,1,12,101.53846153846153,101.53846153846153,-0.46153846153846156,-0.46153846153846156,3.9386222552562105,31.80659031522447,6.8012476950272e-06,31.80659031522447,73.93159719613882,0.07253957812029582,73.93159719613882,14.448529830345741,0.07253957812029582
74,13,13,15,41,69,0.21739130434782608,0.5942028985507246,19.057971014492754,1315.0,17.815689695054207,-0.11594202898550725,-0.15657745582469995,-8.0,13,13,0,1,12,101.84615384615384,101.84615384615384,0.3076923076923077,0.3076923076923077,3.89060916589654,32.22371086175891,8.397525045770743e-07,32.22371086175891,74.14650550255409,0.07046470547972533,74.14650550255409,14.087680138074434,0.07046470547972533
75,13,13,15,40,68,0.22058823529411764,0.5882352941176471,19.102941176470587,1299.0,17.91882251290714,-0.22058823529411764,-0.15886261883903952,-16.0,13,13,0,1,12,101.84615384615384,101.84615384615384,0.0,0.0,4.001199454069138,32.46695672764498,9.188696669140053e-07,32.46695672764498,74.13186762883113,0.07726214583873606,74.13186762883113,13.986750208414518,0.07726214583873606
76,13,13,15,38,66,0.22727272727272727,0.5757575757575758,19.393939393939394,1280.0,18.298131653756805,-0.24242424242424243,-0.16368548075358072,-19.0,13,13,0,1,12,102.53846153846153,102.53846153846153,0.6923076923076923,0.6923076923076923,4.1310293421600806,32.989248073462285,3.6593418947388927e-06,32.989248073462285,73.82364771916316,0.08632020622742577,73.82364771916316,13.664827851148752,0.08632020622742577
77,13,13,15,38,66,0.22727272727272727,0.5757575757575758,19.257575757575758,1271.0,18.134451779452238,-0.13636363636363635,-0.16367987430456912,-9.0,13,13,0,1,12,102.84615384615384,102.84615384615384,0.3076923076923077,0.3076923076923077,4.165357160748857,33.02229564840143,3.8071385787211146e-06,33.02229564840143,73.72665405273438,0.09434996491136889,73.72665405273438,14.127816897172194,0.09434996491136889
78,13,13,15,37,65,0.23076923076923078,0.5692307692307692,19.338461538461537,1257.0,18.24723563561073,-0.2,-0.1662077096792368,-14.0,13,13,0,1,12,103.07692307692308,103.07692307692308,0.23076923076923078,0.23076923076923078,4.215300481136029,33.339319757314826,4.003865290604282e-06,33.339319757314826,73.52791184645433,0.10125458838704687,73.52791184645433,13.604846151975485,0.10125458838704687
79,13,13,15,37,65,0.23076923076923078,0.5692307692307692,19.29230769230769,1254.0,18.081028806246245,-0.046153846153846156,-0.16620682936448317,-3.0,13,13,0,1,12,104.23076923076923,104.23076923076923,1.1538461538461537,1.1538461538461537,4.2337421114628135,33.617053017249475,4.129646204234443e-06,33.617053017249475,73.27381192720853,0.11460822376494224,73.27381192720853,13.461792138906626,0.11460822376494224
80,13,13,15,37,65,0.23076923076923078,0.5692307692307692,19.107692307692307,1242.0,17.914825850266677,-0.18461538461538463,-0.1662029559795673,-12.0,13,13,0,1,12,104.38461538461539,104.38461538461539,0.15384615384615385,0.15384615384615385,4.256609460023733,33.79705147376427,4.243155391076405e-06,33.79705147376427,73.3477313701923,0.11647081874812451,73.3477313701923,13.157911644532131,0.11647081874812451
81,13,13,15,37,65,0.23076923076923078,0.5692307692307692,19.03076923076923,1237.0,17.748605053241437,-0.07692307692307693,-0.1662207970252404,-5.0,13,13,0,1,12,105.53846153846153,105.53846153846153,1.1538461538461537,1.1538461538461537,4.226491004687089,34.1889074912438,4.3432914213556375e-06,34.1889074912438,73.51876302865836,0.11762826030966468,73.51876302865836,12.880538330628323,0.11762826030966468
82,13,13,15,36,64,0.234375,0.5625,19.171875,1227.0,17.864452362060547,-0.140625,-0.16103070974349976,-10.0,13,13,0,1,12,105.0,105.0,-0.5384615384615384,-0.5384615384615384,4.263213277794421,34.50519089400768,1.4321786765053834e-06,34.50519089400768,73.66065861628606,0.1177941606594966,73.66065861628606,12.99251043338042,0.1177941606594966
83,13,13,15,36,64,0.234375,0.5625,19.046875,1219.0,17.70344614982605,-0.125,-0.16100621223449707,-8.0,13,13,0,1,12,104.84615384615384,104.84615384615384,-0.15384615384615385,-0.15384615384615385,4.320421983487904,34.8216482847929,1.486882440126949e-06,34.8216482847929,73.26598299466647,0.13546771045702583,73.26598299466647,12.406296331148882,0.13546771045702583
84,13,13,15,35,63,0.23809523809523808,0.5555555555555556,19.095238095238095,1203.0,17.8208742898608,-0.23809523809523808,-0.16357894170851933,-16.0,13,13,0,1,12,105.0,105.0,0.15384615384615385,0.15384615384615385,4.358547801063175,35.26178166222951,1.5616487308387218e-06,35.26178166222951,73.13814309927133,0.1448165039316966,73.13814309927133,12.632934423593374,0.1448165039316966
85,13,13,15,34,62,0.24193548387096775,0.5483870967741935,19.241935483870968,1193.0,17.949604711224957,-0.11290322580645161,-0.15870303492392263,-10.0,13,13,0,1,12,105.0,105.0,0.0,0.0,4.412126568055922,35.82609796524048,1.6358316474656885e-06,35.82609796524048,73.36298252986028,0.1497381774780269,73.36298252986028,12.673348555198082,0.1497381774780269
86,13,13,15,34,62,0.24193548387096775,0.5483870967741935,19.096774193548388,1184.0,17.79144859313965,-0.14516129032258066,-0.15815611808530747,-9.0,13,13,0,1,12,105.15384615384616,105.15384615384616,0.15384615384615385,0.15384615384615385,4.427976078564121,36.232708192640736,1.6808780580064166e-06,36.232708192640736,72.98306186382587,0.15767552743021113,72.98306186382587,11.475002371347868,0.15767552743021113
87,13,13,15,33,61,0.2459016393442623,0.5409836065573771,19.311475409836067,1178.0,17.944829409239723,-0.06557377049180328,-0.13828227559074027,-6.0,13,13,0,1,12,104.61538461538461,104.61538461538461,-0.5384615384615384,-0.5384615384615384,4.49257493019104,36.63283285547475,1.7499898233531412e-06,36.63283285547475,73.18034802950345,0.15889776311814785,73.18034802950345,12.403655675741343,0.15889776311814785
88,14,14,14,33,61,0.22950819672131148,0.5409836065573771,19.19672131147541,1171.0,17.816043103327516,-0.11475409836065574,-0.12878630591220544,-7.0,13,13,0,1,12,104.92307692307692,104.92307692307692,0.3076923076923077,0.3076923076923077,4.493524929539102,36.73899064298536,1.7874001843886592e-06,36.73899064298536,72.92709350585938,0.1762540381974899,72.92709350585938,12.627993436960073,0.1762540381974899
89,14,14,14,33,61,0.22950819672131148,0.5409836065573771,19.0,1159.0,17.69543707175333,-0.19672131147540983,-0.12060603157418673,-12.0,13,13,0,1,12,105.3076923076923,105.3076923076923,0.38461538461538464,0.38461538461538464,4.511754247985903,36.75847158275667,1.8205326256819389e-06,36.75847158275667,72.8122174189641,0.19052794890908095,72.8122174189641,11.960589665632982,0.19052794890908095
90,13,13,15,31,59,0.2542372881355932,0.5254237288135594,19.52542372881356,1152.0,18.171435210664395,-0.0847457627118644,-0.12384718555515095,-7.0,13,13,0,1,12,104.92307692307692,104.92307692307692,-0.38461538461538464,-0.38461538461538464,4.577273002115347,37.340415550490555,1.6563388486694407e-06,37.340415550490555,73.01999811025766,0.19159946798418576,73.01999811025766,12.68939153964703,0.19159946798418576
91,13,13,15,31,59,0.2542372881355932,0.5254237288135594,19.423728813559322,1146.0,18.055227829238117,-0.1016949152542373,-0.1162073814262778,-6.0,13,13,0,1,12,105.46153846153847,105.46153846153847,0.5384615384615384,0.5384615384615384,4.574599823709262,37.635754633758026,1.6772234198961775e-06,37.635754633758026,72.77994772104117,0.2046303962572263,72.77994772104117,11.985323667526245,0.2046303962572263
92,13,13,15,31,59,0.2542372881355932,0.5254237288135594,19.389830508474578,1144.0,17.947491597321076,-0.03389830508474576,-0.10773623191704185,-2.0,13,13,0,1,12,105.46153846153847,105.46153846153847,0.0,0.0,4.577031290127059,37.89999512494621,1.6943123915432052e-06,37.89999512494621,72.57009652944711,0.2317537900346976,72.57009652944711,12.190886002320509,0.2317537900346976
93,13,13,15,31,59,0.2542372881355932,0.5254237288135594,19.203389830508474,1133.0,17.84060487908832,-0.1864406779661017,-0.10688671823275292,-11.0,13,13,0,1,12,105.61538461538461,105.61538461538461,0.15384615384615385,0.15384615384615385,4.559714559781349,38.38886309478242,1.7346521834903713e-06,38.38886309478242,72.65223459097055,0.24504853785037994,72.65223459097055,12.262458553681007,0.24504853785037994
94,13,13,15,31,59,0.2542372881355932,0.5254237288135594,19.084745762711865,1126.0,17.733728182517876,-0.11864406779661017,-0.10687669657044492,-7.0,13,13,0,1,12,105.0,105.0,-0.6153846153846154,-0.6153846153846154,4.596564478793387,38.54410224849895,1.7444139494574754e-06,38.54410224849895,72.67469083345853,0.2437223273401077,72.67469083345853,11.556981215110191,0.2437223273401077
95,13,13,15,31,59,0.2542372881355932,0.5254237288135594,19.016949152542374,1122.0,17.63415294582561,-0.06779661016949153,-0.09957523669226695,-4.0,13,13,0,1,12,105.23076923076923,105.23076923076923,0.23076923076923078,0.23076923076923078,4.61009837005098,38.83543384681314,1.7505721352963978e-06,38.83543384681314,72.4795306279109,0.2665055669271029,72.4795306279109,11.968182169474089,0.2665055669271029
96,13,13,15,31,59,0.2542372881355932,0.5254237288135594,19.0,1121.0,17.53575877820031,-0.01694915254237288,-0.09839416762529793,-1.0,13,13,0,1,12,104.15384615384616,104.15384615384616,-1.0769230769230769,-1.0769230769230769,4.579236282130419,39.22964975389384,1.7532455415245585e-06,39.22964975389384,72.30324613131009,0.28015859281787503,72.30324613131009,11.856833687195412,0.28015859281787503
97,13,13,15,31,59,0.2542372881355932,0.5254237288135594,18.796610169491526,1109.0,17.444491758184917,-0.2033898305084746,-0.09126702001539327,-12.0,13,13,0,1,12,103.3076923076923,103.3076923076923,-0.8461538461538461,-0.8461538461538461,4.600742629018881,39.6023000781819,1.7525665523030768e-06,39.6023000781819,72.44197229238657,0.2807169404740517,72.44197229238657,12.671092987060547,0.2807169404740517
98,13,13,15,31,59,0.2542372881355932,0.5254237288135594,18.694915254237287,1103.0,17.361775543730136,-0.1016949152542373,-0.0827162144547802,-6.0,13,13,0,1,12,103.61538461538461,103.61538461538461,0.3076923076923077,0.3076923076923077,4.591411485510357,39.72586407095699,1.7486784999831585e-06,39.72586407095699,72.4755967947153,0.298749985316625,72.4755967947153,12.158815787388729,0.298749985316625
99,13,13,15,31,59,0.2542372881355932,0.5254237288135594,18.627118644067796,1099.0,17.287318148855437,-0.06779661016949153,-0.07445739487470207,-4.0,13,13,0,1,12,104.38461538461539,104.38461538461539,0.7692307692307693,0.7692307692307693,4.593200384560278,39.8633644621251,1.7417340085035862e-06,39.8633644621251,73.0986333993765,0.2931999727510489,73.0986333993765,12.426569571861855,0.2931999727510489
100,13,13,15,31,59,0.2542372881355932,0.5254237288135594,18.47457627118644,1090.0,17.21435669721183,-0.15254237288135594,-0.07296145164360435,-9.0,13,13,0,1,12,104.46153846153847,104.46153846153847,0.07692307692307693,0.07692307692307693,4.665318385019141,40.05340172072589,1.7318930864493495e-06,40.05340172072589,72.76245322594276,0.3208591823394482,72.76245322594276,12.621370682349571,0.3208591823394482
101,13,13,15,31,59,0.2542372881355932,0.5254237288135594,18.406779661016948,1086.0,17.141382443702827,-0.06779661016949153,-0.07297425350900423,-4.0,13,13,0,1,12,104.6923076923077,104.6923076923077,0.23076923076923078,0.23076923076923078,4.652566187462564,40.26901445550433,1.7193211504943795e-06,40.26901445550433,73.17604534442609,0.3194469316647603,73.17604534442609,12.963447167323185,0.3194469316647603
102,13,13,15,31,59,0.2542372881355932,0.5254237288135594,18.406779661016948,1086.0,17.068424224853516,0.0,-0.07295821884931145,0.0,13,13,0,1,12,104.07692307692308,104.07692307692308,-0.6153846153846154,-0.6153846153846154,4.639701267420235,40.57051973827814,1.7041874537854706e-06,40.57051973827814,73.34983884371243,0.33016195979255897,73.34983884371243,12.881647953620323,0.33016195979255897
103,13,13,15,31,59,0.2542372881355932,0.5254237288135594,18.423728813559322,1087.0,16.9954509411828,0.01694915254237288,-0.07297328367071637,1.0,13,13,0,1,12,104.38461538461539,104.38461538461539,0.3076923076923077,0.3076923076923077,4.624669777134717,40.90761774677341,1.6866635911538557e-06,40.90761774677341,73.34008554311899,0.33652652169649416,73.34008554311899,12.889994327838604,0.33652652169649416
104,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.56896551724138,1077.0,17.21425727318073,-0.15517241379310345,-0.07421868422935748,-10.0,13,13,0,1,12,104.84615384615384,104.84615384615384,0.46153846153846156,0.46153846153846156,4.709426972372778,41.139157870720176,1.6956621331125022e-06,41.139157870720176,73.42206690861629,0.3515730089006516,73.42206690861629,13.28818416595459,0.3515730089006516
105,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.53448275862069,1075.0,17.153594641849914,-0.034482758620689655,-0.060662631330818964,-2.0,13,13,0,1,12,104.3076923076923,104.3076923076923,-0.5384615384615384,-0.5384615384615384,4.714094153765974,41.267199023016566,1.6734995576639613e-06,41.267199023016566,73.58850684532753,0.3448217296256469,73.58850684532753,13.178327597104586,0.3448217296256469
106,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.396551724137932,1067.0,17.096590173655542,-0.13793103448275862,-0.05700446819436961,-8.0,13,13,0,1,12,103.92307692307692,103.92307692307692,-0.38461538461538464,-0.38461538461538464,4.669203998713658,41.73496231539496,1.6496483500573182e-06,41.73496231539496,73.15901947021484,0.3899788369353001,73.15901947021484,12.744374082638668,0.3899788369353001
107,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.310344827586206,1062.0,17.039587810121734,-0.08620689655172414,-0.05700236353380927,-5.0,13,13,0,1,12,104.84615384615384,104.84615384615384,0.9230769230769231,0.9230769230769231,4.692234247922897,41.716096762953136,1.6238444265050534e-06,41.716096762953136,72.95540618896484,0.41001966710274035,72.95540618896484,13.025938217456524,0.41001966710274035
108,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.310344827586206,1062.0,16.982567228119947,0.0,-0.05702058200178475,0.0,13,13,0,1,12,104.53846153846153,104.53846153846153,-0.3076923076923077,-0.3076923076923077,4.678146503094969,41.96056614250973,1.5964722860249512e-06,41.96056614250973,72.63138697697566,0.46334549670036024,72.63138697697566,13.409149500039907,0.46334549670036024
109,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.379310344827587,1066.0,16.925562233760438,0.06896551724137931,-0.057004994359509696,4.0,13,13,0,1,12,104.53846153846153,104.53846153846153,0.0,0.0,4.727709002535919,41.96609793038204,1.567695563776146e-06,41.96609793038204,72.79972575261043,0.45647445407051307,72.79972575261043,13.499356489915113,0.45647445407051307
110,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.224137931034484,1057.0,16.875293008212385,-0.15517241379310345,-0.05026922554805361,-9.0,13,13,0,1,12,104.92307692307692,104.92307692307692,0.38461538461538464,0.38461538461538464,4.857925000889548,41.66537903095114,1.5376733509656491e-06,41.66537903095114,72.50431354229266,0.4930701542359132,72.50431354229266,13.11442389855018,0.4930701542359132
111,13,13,15,30,58,0.25862068965517243,0.5172413793103449,18.103448275862068,1050.0,16.833522467777648,-0.1206896551724138,-0.041770540434738684,-7.0,13,13,0,1,12,105.07692307692308,105.07692307692308,0.15384615384615385,0.15384615384615385,4.83172122774453,41.75886496182146,1.5063368594761321e-06,41.75886496182146,73.04782984806941,0.4777107677207543,73.04782984806941,12.904109001159668,0.4777107677207543
112,14,14,14,30,58,0.2413793103448276,0.5172413793103449,18.103448275862068,1050.0,16.793742015444,0.0,-0.03978045233364763,0.0,13,13,0,1,12,104.38461538461539,104.38461538461539,-0.6923076923076923,-0.6923076923076923,4.812622432051034,42.366200266213255,3.1308895646901584e-06,42.366200266213255,72.78853929959811,0.501117943571164,72.78853929959811,13.12662623478816,0.501117943571164
113,14,14,14,30,58,0.2413793103448276,0.5172413793103449,17.982758620689655,1043.0,16.753968205945245,-0.1206896551724138,-0.03977380949875404,-7.0,13,13,0,1,12,105.46153846153847,105.46153846153847,1.0769230769230769,1.0769230769230769,4.883519103814816,42.38915816668806,3.025078258318979e-06,42.38915816668806,72.51797162569486,0.5329317960601586,72.51797162569486,12.74306895182683,0.5329317960601586
